Greenblatt_CPEB2_Sort_2_S2_R1	1000
Greenblatt_CPEB2_Sort_4_S4_R1	1000
Greenblatt_CPEB2_Sort_1_S1_R1	1000
Greenblatt_CPEB2_Sort_3_S3_R1	1000
